Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Default)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	Condition Name	Condition Type	KC (Tokens)	KC Category (Tokens)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	KC (Intro CS Concepts)	KC Category (Intro CS Concepts)	KC (Tokens Merged)	KC Category (Tokens Merged)	School	Class	Event Type
13158	All Data	d8d7783bf5444dcf752ae03f41d570b8	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Multiply	1	0	INCORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8\n        return busstop	Commission Error				expert_class		hint_first		Multiply		Single-KC		KC132		Arithmetic Operations		Multiply				
13159	All Data	bf1b18b97de274be8e77ac8e8db836d1	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Binary Operation	1	0	INCORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8\n        return busstop	Commission Error				expert_class		hint_first		Binary Operation		Single-KC		KC150		Arithmetic Operations		Binary Operation				
13160	All Data	ec1a8698b238e30d207d724cbaf6f179	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Load	1	0	INCORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8\n        return busstop	Commission Error				expert_class		hint_first		Load		Single-KC		KC92		Programming Language Fundamentals		Load				
13161	All Data	42a8db4639a582d70adb26609549daca	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Return	1	1	CORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8\n        return busstop					expert_class		hint_first		Return		Single-KC		KC7		Class and Functions		Function Definition				
13162	All Data	bdd8bbe8a2942ca54ce14afa46061a99	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Name	1	0	INCORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8\n        return busstop	Commission Error				expert_class		hint_first		Name		Single-KC		KC166		Variables		Name				
13163	All Data	f92bada7eaa6e2995cf16f7257a822c9	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Integer Divide	1	0	INCORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8\n        return busstop	Commission Error				expert_class		hint_first		Integer Divide		Single-KC		KC183		Arithmetic Operations		Integer Divide				
13164	All Data	8792b037c7978139f54c292a6b36baec	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Number	2	1	CORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8 + 8\n        return busstop					expert_class		hint_first		Number		Single-KC		KC18		Data Types and Structures		Number				
13165	All Data	86635a89446d24823bda155347ad0b8f	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Multiply	2	1	CORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8 + 8\n        return busstop					expert_class		hint_first		Multiply		Single-KC		KC132		Arithmetic Operations		Multiply				
13166	All Data	04d05ebe1eb929dcc452e4f3131828bd	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Binary Operation	2	1	CORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8 + 8\n        return busstop					expert_class		hint_first		Binary Operation		Single-KC		KC150		Arithmetic Operations		Binary Operation				
13167	All Data	1852512d2ec5f69ef30ac936b63d5978	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Load	2	1	CORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8 + 8\n        return busstop					expert_class		hint_first		Load		Single-KC		KC92		Programming Language Fundamentals		Load				
13168	All Data	5b21640e34f50dc615cc9ccf95af6808	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Name	2	1	CORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8 + 8\n        return busstop					expert_class		hint_first		Name		Single-KC		KC166		Variables		Name				
13169	All Data	670acea8043bb3b48250e54776b89d3f	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Add	1	1	CORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8 + 8\n        return busstop					expert_class		hint_first		Add		Single-KC		KC144		Arithmetic Operations		Add				
13170	All Data	06ea27579e3d0623f27b8d7fde94893b	S535	1	2016-01-20 03:46:00		0	ATTEMPT		RESULT		programming	nearestBusStop	1	2016-01-20 03:46:00	Integer Divide	2	1	CORRECT			import math\ndef nearestBusStop(street):\n    rem = street%8\n    if(rem<=4):\n        busstop = (street//8)*8\n        return busstop\n    else:\n        busstop = (street//8)*8 + 8\n        return busstop					expert_class		hint_first		Integer Divide		Single-KC		KC183		Arithmetic Operations		Integer Divide				
13171	All Data	a7a0be6ca61d1c57e8bec1acd0e18a28	S535	1	2016-01-20 03:47:00		10	ATTEMPT		RESULT		programming	overNineThousand	1	2016-01-20 03:46:00	Name	1	1	CORRECT			def overNineThousand(powerLevel):\n\treturn powerLevel > 9000					expert_class		hint_first		Name		Single-KC		KC37		Variables		Name				
13172	All Data	a8b7d8bb3fcef1ca108a9b5c362fcaf4	S535	1	2016-01-20 03:47:00		10	ATTEMPT		RESULT		programming	overNineThousand	1	2016-01-20 03:46:00	>	1	1	CORRECT			def overNineThousand(powerLevel):\n\treturn powerLevel > 9000					expert_class		hint_first		>		Single-KC		KC36		Comparison		Compare				
13173	All Data	bf099437723258420b313a910de206cd	S535	1	2016-01-20 03:47:00		10	ATTEMPT		RESULT		programming	overNineThousand	1	2016-01-20 03:46:00	Number	1	1	CORRECT			def overNineThousand(powerLevel):\n\treturn powerLevel > 9000					expert_class		hint_first		Number		Single-KC		KC78		Data Types and Structures		Number				
13174	All Data	52a2e440a1b29c117a089b4400eaeb68	S535	1	2016-01-20 03:47:00		10	ATTEMPT		RESULT		programming	overNineThousand	1	2016-01-20 03:46:00	Compare	1	1	CORRECT			def overNineThousand(powerLevel):\n\treturn powerLevel > 9000					expert_class		hint_first		Compare		Single-KC		KC17		Comparison		Compare				
13175	All Data	bbc2224b7607a3164b640358ab1121d4	S535	1	2016-01-20 03:47:00		10	ATTEMPT		RESULT		programming	overNineThousand	1	2016-01-20 03:46:00	Load	1	1	CORRECT			def overNineThousand(powerLevel):\n\treturn powerLevel > 9000					expert_class		hint_first		Load		Single-KC		KC224		Programming Language Fundamentals		Load				
13176	All Data	b12a929abdd67b5961ad36393f306a7a	S535	1	2016-01-20 03:47:00		10	ATTEMPT		RESULT		programming	overNineThousand	1	2016-01-20 03:46:00	Return	1	1	CORRECT			def overNineThousand(powerLevel):\n\treturn powerLevel > 9000					expert_class		hint_first		Return		Single-KC		KC120		Class and Functions		Function Definition				
13177	All Data	5c44c8f1be97d4de68db2f14a0c61c25	S535	1	2016-01-20 03:47:00		0	ATTEMPT		RESULT		programming	hasTwoDigits	1	2016-01-20 03:47:00	Name	1	1	CORRECT			def hasTwoDigits(x):\n\treturn x >= 10 and x < 100					expert_class		hint_first		Name		Single-KC		KC71		Variables		Name				
13178	All Data	aa0c204e6f608622eb5eeb56f2f8c2f8	S535	1	2016-01-20 03:47:00		0	ATTEMPT		RESULT		programming	hasTwoDigits	1	2016-01-20 03:47:00	Compare	1	1	CORRECT			def hasTwoDigits(x):\n\treturn x >= 10 and x < 100					expert_class		hint_first		Compare		Single-KC		KC250		Comparison		Compare				
13179	All Data	68a16baa95273a64ca115a8816e6c14f	S535	1	2016-01-20 03:47:00		0	ATTEMPT		RESULT		programming	hasTwoDigits	1	2016-01-20 03:47:00	Number	1	1	CORRECT			def hasTwoDigits(x):\n\treturn x >= 10 and x < 100					expert_class		hint_first		Number		Single-KC		KC14		Data Types and Structures		Number				
13180	All Data	6cc54e55e729a367e9bbb882d9a4421b	S535	1	2016-01-20 03:47:00		0	ATTEMPT		RESULT		programming	hasTwoDigits	1	2016-01-20 03:47:00	Load	1	1	CORRECT			def hasTwoDigits(x):\n\treturn x >= 10 and x < 100					expert_class		hint_first		Load		Single-KC		KC104		Programming Language Fundamentals		Load				
13181	All Data	9cc9ec896a89606507a123d5c7796a90	S535	1	2016-01-20 03:47:00		0	ATTEMPT		RESULT		programming	hasTwoDigits	1	2016-01-20 03:47:00	Return	1	1	CORRECT			def hasTwoDigits(x):\n\treturn x >= 10 and x < 100					expert_class		hint_first		Return		Single-KC		KC90		Class and Functions		Function Definition				
13182	All Data	118cbc146dd925dd578ce2626790d15e	S535	1	2016-01-20 03:47:00		0	ATTEMPT		RESULT		programming	hasTwoDigits	1	2016-01-20 03:47:00	<	1	1	CORRECT			def hasTwoDigits(x):\n\treturn x >= 10 and x < 100					expert_class		hint_first		<		Single-KC		KC221		Comparison		Compare				
13183	All Data	03a5d441584803f86edca7454200af58	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	Name	1	1	CORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True					expert_class		hint_first		Name		Single-KC		KC84		Variables		Name				
13184	All Data	f4a50561995fb4018f26a46e252c05d9	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	Number	1	1	CORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True					expert_class		hint_first		Number		Single-KC		KC139		Data Types and Structures		Number				
13185	All Data	4aa72eccca0821fff783f3c824d571f0	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	Unary Operation	1	1	INCORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True	Omission Error				expert_class		hint_first		Unary Operation		Single-KC		KC33		Arithmetic Operations		Unary Operation				
13186	All Data	f53710d7b1da0a882bf0e5ef03502f82	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	Load	1	1	CORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True					expert_class		hint_first		Load		Single-KC		KC48		Programming Language Fundamentals		Load				
13187	All Data	d957eb4f04e7232a93f41ebb29d839b5	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	Return	1	1	CORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True					expert_class		hint_first		Return		Single-KC		KC195		Class and Functions		Function Definition				
13188	All Data	a66ae39eb4cbdbe88c9eaa4ee13224ae	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	Boolean Operation	1	1	CORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True					expert_class		hint_first		Boolean Operation		Single-KC		KC95		Boolean Operation		Boolean Operation				
13189	All Data	ef13cd69a5e9ec5e25b4548035afdeca	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	And	1	1	INCORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True	Omission Error				expert_class		hint_first		And		Single-KC		KC179		Boolean Operations		Boolean Operation				
13190	All Data	8eec99d9dd6a5eb2f5baa855bbf945f3	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	Compare	1	1	CORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True					expert_class		hint_first		Compare		Single-KC		KC64		Comparison		Compare				
13191	All Data	2fd6cd4a4a858662d912cde4bb306088	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	Not	1	1	INCORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True	Omission Error				expert_class		hint_first		Not		Single-KC		KC223		Boolean Operations		Boolean Operation				
13192	All Data	acb55e6748fe6fea3da48ef700b0d647	S535	1	2016-01-20 03:48:00		6	ATTEMPT		RESULT		programming	canDrinkAlcohol	1	2016-01-20 03:47:00	>=	1	1	INCORRECT			def canDrinkAlcohol(age, isDriving):\n    if(age < 21 or isDriving):\n        return False\n    return True	Omission Error				expert_class		hint_first		>=		Single-KC		KC163		Comparison		Compare				
13193	All Data	ed5fbc5a4760ca213533ceb9957a6125	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Name	1	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False	Commission Error				expert_class		hint_first		Name		Single-KC		KC65		Variables		Name				
13194	All Data	8ca9a4e15a7fc03f46deb8f8c9d7f930	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	>	1	0	CORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False					expert_class		hint_first		>		Single-KC		KC194		Comparison		Compare				
13195	All Data	97e0212bc3b98917b2189e664bc88310	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Number	1	0	CORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False					expert_class		hint_first		Number		Single-KC		KC66		Data Types and Structures		Number				
13196	All Data	26eb3fc452a9537bf48b0cc1a1f92c5b	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Binary Operation	1	0	CORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False					expert_class		hint_first		Binary Operation		Single-KC		KC109		Arithmetic Operations		Binary Operation				
13197	All Data	2322cb91f552f7dfe9f6d399333dfb30	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Load	1	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False	Commission Error				expert_class		hint_first		Load		Single-KC		KC240		Programming Language Fundamentals		Load				
13198	All Data	001f0763b457c2c292c106dd208fff06	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Return	1	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False	Commission Error				expert_class		hint_first		Return		Single-KC		KC112		Class and Functions		Function Definition				
13199	All Data	a84164ce1f5d165d74e5cea3a691f438	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Call	1	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False	Commission Error				expert_class		hint_first		Call		Single-KC		KC57		Class and Functions		Function Definition				
13200	All Data	443afc92755185d33227d834ccfdd974	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Boolean Operation	1	0	CORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False					expert_class		hint_first		Boolean Operation		Single-KC		KC249		Boolean Operation		Boolean Operation				
13201	All Data	8e06fec30ff938bf94ddc5be1eca5da5	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	And	1	0	CORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False					expert_class		hint_first		And		Single-KC		KC2		Boolean Operations		Boolean Operation				
13202	All Data	5ba9154967033846ca968b2ec502b89b	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Compare	1	0	CORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False					expert_class		hint_first		Compare		Single-KC		KC61		Comparison		Compare				
13203	All Data	0adbbe1a494a0a50750ca79cbda6a638	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	==	1	0	CORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False					expert_class		hint_first		==		Single-KC		KC44		Comparison		Compare				
13204	All Data	fcb8ba8cb34eefbce0bfac564e22ed8e	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Modulo	1	0	CORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\treturn False					expert_class		hint_first		Modulo		Single-KC		KC94		Arithmetic Operations		Modulo				
13205	All Data	7b0f478466e2f6f9cb0b29bc6e2a7026	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Name	2	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\telse: \n\t   return False	Commission Error				expert_class		hint_first		Name		Single-KC		KC65		Variables		Name				
13206	All Data	45a8bc3ade0b4ed02d2c9b8ba776a87d	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Load	2	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\telse: \n\t   return False	Commission Error				expert_class		hint_first		Load		Single-KC		KC240		Programming Language Fundamentals		Load				
13207	All Data	c8793d2263f8f9ab196eca9c1701dbca	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Return	2	0	CORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\telse: \n\t   return False					expert_class		hint_first		Return		Single-KC		KC112		Class and Functions		Function Definition				
13208	All Data	79d983d2fa4c9324ad0eb1b53c5f0fcc	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Call	2	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\telse: \n\t   return False	Commission Error				expert_class		hint_first		Call		Single-KC		KC57		Class and Functions		Function Definition				
13209	All Data	bd081d2e009da1e45a94c24032aec490	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Name	3	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\telse:\n\t    return False	Commission Error				expert_class		hint_first		Name		Single-KC		KC65		Variables		Name				
13210	All Data	2f2010d257a023470ebf53e00f174da5	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Load	3	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\telse:\n\t    return False	Commission Error				expert_class		hint_first		Load		Single-KC		KC240		Programming Language Fundamentals		Load				
13211	All Data	fb61b7f3c789392a51c2b3df74d6acab	S535	1	2016-01-20 03:50:00		4.8	ATTEMPT		RESULT		programming	isEvenPositiveInt	1	2016-01-20 03:48:00	Call	3	0	INCORRECT			def isEvenPositiveInt(x):\n    if(x == type(int) and x>0 and x%2==0):\n        return True\n\telse:\n\t    return False	Commission Error				expert_class		hint_first		Call		Single-KC		KC57		Class and Functions		Function Definition				
